t,skew,phase,vpp,filt,avg,amp,rms
1759792698.7115164,9.345600000000001,336.44,0.588542,0.62721,0.471953,0.258854,0.0676584
1759792698.8898656,-0.6449999999999999,336.779,0.577083,0.6056,0.464089,0.285625,0.06797973
1759792698.9704683,9.3606,336.981,0.560417,0.6056,0.464089,0.285625,0.06797973
1759792699.1010792,-0.6301,337.318,0.5625,0.61628,0.472839,0.297839,0.06791859
1759792699.2888482,9.3826,337.318,0.5625,0.60651,0.464792,0.284714,0.06827187
1759792699.4663005,9.390600000000001,338.061,0.5625,0.61029,0.473932,0.278047,0.0686476
1759792699.6445138,9.390600000000001,338.061,0.563542,0.61771,0.465677,0.291536,0.06850065
1759792699.8347602,-0.6001,338.397,0.563542,0.61771,0.474271,0.264948,0.06881591
1759792700.0094888,9.4106,338.781,0.561458,0.61576,0.481615,0.27112,0.06920342
1759792700.1824656,9.4205,339.139,0.582292,0.61576,0.481615,0.27112,0.06899295
1759792700.2732565,-0.57,339.48,0.634375,0.63958,0.471615,0.278203,0.06899295
1759792700.4182453,9.445500000000001,340.04,0.576042,0.61823,0.479688,0.311823,0.06932813
1759792701.5357063,-0.8451,329.578,0.567708,0.61497,0.47276,0.252057,0.0689981
1759792702.6754045,-0.95,325.798,0.561458,0.60495,0.470182,0.257839,0.06873997
1759792702.8476038,-0.95,325.798,0.561458,0.60625,0.478359,0.285391,0.06901814
1759792702.9311895,9.058399999999999,326.065,0.557292,0.60625,0.478359,0.285391,0.06901814
1759792703.0688438,-0.925,326.702,1.113542,0.83828,0.471172,0.258359,0.0687498
1759792703.2426445,9.0855,327.079,0.5625,0.61081,0.475651,0.278464,0.06899134
1759792703.4151602,9.0855,327.079,0.5625,0.61081,0.470885,0.271719,0.06873817
1759792703.5039885,-0.9100999999999999,327.238,0.586458,0.62188,0.470885,0.271719,0.06873817
1759792703.649369,9.1006,327.621,0.567708,0.61484,0.47401,0.265625,0.06900175
1759792703.8125818,-0.8901,327.95799999999997,0.559375,0.60612,0.470833,0.271536,0.0686591
1759792703.9876654,-0.8901,327.95799999999997,0.559375,0.60964,0.472396,0.247448,0.06886765
1759792704.1748195,9.1263,328.545,0.563542,0.60964,0.472396,0.247448,0.068638
1759792704.3529785,-0.87,328.678,0.559375,0.61224,0.469141,0.285234,0.06846278
1759792704.4413784,-0.8601000000000001,329.037,0.580208,0.61875,0.477214,0.285234,0.06846278
1759792704.5761182,9.151299999999999,329.446,0.566667,0.60599,0.468125,0.25263,0.06868018
1759792704.7645538,-0.8400000000000001,329.759,0.567708,0.61081,0.475781,0.265703,0.06843839
1759792704.9420984,9.1713,330.168,0.5625,0.61276,0.466693,0.310833,0.06874489
1759792705.1413093,9.1713,330.168,0.5625,0.62487,0.47487,0.265365,0.06853445
1759792705.3237166,9.1855,330.478,0.56875,0.61237,0.468151,0.270651,0.06875033
1759792705.5015862,9.1855,330.678,0.56875,0.60794,0.474922,0.262578,0.0684545
1759792705.6902573,-0.8009000000000001,331.171,0.554167,0.60794,0.474922,0.262578,0.0687983
1759792705.8719974,9.2105,331.579,0.569792,0.61367,0.469167,0.27862,0.06849978
1759792705.9571495,-0.78,331.919,0.555208,0.59883,0.473958,0.24388,0.06849978
1759792706.0897186,9.2306,332.3,0.678125,0.65859,0.470026,0.292422,0.06878627
1759792706.298522,9.2306,332.3,0.965625,0.77435,0.47362,0.278281,0.06856682
1759792706.4662855,9.2455,332.839,0.667708,0.64544,0.471354,0.285677,0.06886158
1759792706.6513128,9.2455,332.839,0.558333,0.6069,0.473932,0.252005,0.06851108
1759792706.8404083,-0.7451,333.176,0.558333,0.66185,0.470443,0.378672,0.06878629
1759792707.0120804,9.270499999999998,333.739,0.70625,0.66185,0.472786,0.279635,0.0684681
1759792707.095416,-0.7251,333.896,0.553125,0.60326,0.472786,0.279635,0.0684681
1759792707.2303696,9.2881,334.353,0.548958,0.6013,0.470651,0.276641,0.06863726
1759792707.4196954,9.2881,334.353,0.567708,0.60729,0.470625,0.285313,0.06829744
1759792707.5951068,-0.7,334.799,0.552083,0.6043,0.470339,0.259609,0.06847868
1759792707.77316,9.3106,335.18,0.552083,0.6043,0.470339,0.285443,0.06813877
1759792707.9610531,-0.6851,335.339,0.547917,0.60013,0.470443,0.279141,0.06833571
1759792708.047049,9.3255,335.719,0.555208,0.60547,0.470651,0.279141,0.06833571
1759792708.182269,-0.665,336.058,0.554167,0.60534,0.471016,0.284896,0.06803561
1759792708.3799348,-0.665,336.058,0.554167,0.60534,0.477969,0.27224,0.0677563
1759792708.569456,9.362499999999999,336.418,0.5625,0.60508,0.468542,0.285365,0.06797989
1759792708.7412567,9.3729,337.4,0.827083,0.70898,0.471432,0.299401,0.06820018
1759792708.932133,9.3729,337.4,0.827083,0.70898,0.465859,0.23888,0.06784942
1759792709.107231,-0.6251,337.496,0.547917,0.60156,0.47112,0.265573,0.06806943
1759792709.278145,9.3855,337.878,0.55625,0.60156,0.47112,0.305,0.06830001
1759792709.3649764,9.4005,338.419,0.554167,0.60951,0.476484,0.305,0.06830001
1759792709.5400023,-0.5901,338.757,0.538542,0.59727,0.466615,0.285365,0.0679615
1759792709.6897557,9.4155,338.959,0.542708,0.60352,0.473125,0.292474,0.06816089
1759792709.8616042,9.4155,338.959,0.544792,0.5974,0.464036,0.272813,0.06777221
1759792710.0496583,-0.5801,339.118,0.544792,0.5974,0.471693,0.298307,0.0679831
1759792710.2325988,9.4305,339.497,0.540625,0.59922,0.462057,0.312031,0.06766183
1759792710.3248813,-0.5599999999999999,339.839,0.539583,0.59622,0.462057,0.312031,0.06766183
1759792710.4478953,9.4606,340.58,0.555208,0.6026,0.46901,0.266172,0.06791827
1759792711.5591621,-0.8251000000000001,330.296,0.583333,0.61927,0.483021,0.306328,0.06724356
1759792712.6948657,-0.9351,326.338,0.58125,0.61263,0.461016,0.279714,0.06744898
1759792712.865952,9.0755,326.718,0.545833,0.6013,0.466641,0.23987,0.06759769
1759792713.0450866,9.0913,327.287,0.552083,0.60677,0.474375,0.273021,0.06782878
1759792713.234868,9.0913,327.287,0.552083,0.71771,0.464688,0.238932,0.0675451
1759792713.422528,-0.8999,327.603,0.551042,0.60495,0.470964,0.271719,0.06779619
1759792713.5993931,9.1105,327.979,0.551042,0.75794,0.462135,0.308255,0.0675482
1759792713.6789906,-0.88,328.321,0.935417,0.75794,0.462135,0.308255,0.0675482
1759792713.8404648,9.1255,328.519,0.548958,0.60781,0.470234,0.253281,0.06775331
1759792714.001759,-0.865,328.859,0.542708,0.59648,0.462188,0.239661,0.06739394
1759792714.177341,9.1456,328.859,0.926042,0.75091,0.470391,0.2925,0.06767084
1759792714.3627398,9.1456,329.241,0.926042,0.75091,0.462161,0.286615,0.06734366
1759792714.5405786,-0.8501,329.398,0.546875,0.59779,0.462161,0.246328,0.06760979
1759792714.6237566,9.1676,330.034,0.563542,0.61289,0.468047,0.246328,0.06760979
1759792714.758464,-0.8279,330.197,0.5375,0.59336,0.461563,0.286589,0.06725611
1759792714.9441507,-0.8279,330.197,0.552083,0.60716,0.467891,0.266302,0.06752609
1759792715.11882,9.2005,330.678,0.5625,0.60482,0.474193,0.306328,0.06779255
1759792715.2944262,9.2005,331.22,0.855208,0.72943,0.480599,0.246354,0.06806848
1759792715.4873881,9.205599999999999,331.402,0.855208,0.73633,0.47013,0.253177,0.06777739
1759792715.6780753,-0.7847999999999999,331.75,0.882292,0.73633,0.477292,0.286615,0.06810781
1759792715.8538501,9.2256,332.121,0.565625,0.61367,0.467865,0.299219,0.06782951
1759792716.038501,-0.7651,332.45799999999997,0.565625,0.61198,0.467865,0.299219,0.06813415
1759792716.12948,9.2429,332.746,0.553125,0.60651,0.476276,0.299766,0.06813415
1759792716.2611544,-0.75,332.998,0.563542,0.61563,0.467109,0.312422,0.06790179
1759792716.4499712,9.2606,332.998,0.564583,0.60872,0.476484,0.25862,0.06817498
1759792716.6388078,9.2606,333.38,0.63125,0.63359,0.467135,0.267344,0.06796336
1759792716.8105066,-0.7251,333.898,0.5625,0.60729,0.475052,0.31224,0.06823007
1759792717.0014062,9.2855,334.279,0.5625,0.60729,0.475052,0.31224,0.06795511
1759792717.1720865,-0.7101,334.438,0.55625,0.61159,0.465703,0.28625,0.06823429
1759792717.2597342,9.3005,334.818,0.558333,0.60924,0.474375,0.266146,0.06823429
1759792717.393637,-0.6901,335.158,0.553125,0.60664,0.466432,0.279531,0.0679622
1759792717.5962148,-0.6901,335.158,0.553125,0.61146,0.474583,0.299141,0.06827022
1759792717.7724261,-0.6700999999999999,335.877,0.559375,0.61302,0.467839,0.272005,0.06802167
1759792717.944744,-0.6700999999999999,335.877,0.559375,0.61302,0.474714,0.299219,0.06829066
1759792718.0300696,9.340599999999998,336.26,0.558333,0.60885,0.474714,0.299219,0.06829066
1759792718.1718974,-0.65,336.598,0.571875,0.61628,0.468542,0.285,0.06802683
1759792718.3429644,9.366299999999999,337.187,0.561458,0.60859,0.472188,0.279427,0.06825238
1759792718.515649,9.366299999999999,337.187,0.561458,0.60859,0.468464,0.273203,0.06793436
1759792718.6001031,-0.6275000000000001,337.411,0.548958,0.60352,0.468464,0.273203,0.06793436
1759792718.747135,9.3805,337.699,0.551042,0.60573,0.47151,0.292214,0.06815296
1759792718.9171288,-0.6101,338.037,0.563542,0.61172,0.468125,0.251901,0.06792098
1759792719.0976512,-0.6101,338.037,0.554167,0.60065,0.470208,0.27263,0.06815148
1759792719.2832868,9.4006,338.42,0.554167,0.60065,0.467057,0.279323,0.06790852
1759792719.461758,-0.585,338.939,0.555208,0.60026,0.475,0.266146,0.06765803
1759792719.6356044,-0.58,339.119,0.555208,0.60026,0.475,0.266146,0.06789024
1759792719.725571,9.4256,339.321,0.553125,0.6056,0.466068,0.259479,0.06789024
1759792719.8641975,-0.5601,339.837,0.55625,0.6099,0.4725,0.249479,0.06770195
1759792720.055897,-0.5498000000000001,340.20799999999997,0.95625,0.76979,0.479167,0.279219,0.06759912
1759792721.1534789,-0.825,330.3,0.691667,0.65703,0.483125,0.253724,0.06741099
1759792722.2852411,9.070500000000001,326.539,0.583333,0.61263,0.461302,0.279323,0.06776377
1759792722.4820573,9.070500000000001,326.539,0.583333,0.5974,0.463958,0.265156,0.06744619
1759792722.6593144,9.092899999999998,326.699,0.545833,0.60286,0.460911,0.276458,0.06765981
1759792722.8312469,9.092899999999998,327.346,0.545833,0.60286,0.463776,0.238594,0.06734988
1759792722.9162753,-0.9051,327.418,0.544792,0.6,0.463776,0.238594,0.06734988
1759792723.0613728,9.1106,327.981,0.534375,0.59818,0.460911,0.279479,0.0675412
1759792723.232244,-0.8801,328.317,0.555208,0.60417,0.462135,0.305313,0.06729084
1759792723.407979,-0.8801,328.317,0.555208,0.60417,0.461484,0.278906,0.06751666
1759792723.6028154,9.1255,328.518,0.539583,0.59974,0.461484,0.318854,0.06724708
1759792723.782543,-0.8651000000000001,328.858,0.55625,0.6026,0.462578,0.27875,0.0674747
1759792723.8677852,9.150500000000001,329.419,0.5375,0.5987,0.4625,0.27875,0.0674747
1759792724.0279322,-0.8451,329.578,0.54375,0.59714,0.462422,0.292448,0.06719499
1759792724.1920269,9.170599999999999,330.14,0.538542,0.59648,0.462396,0.305391,0.067377
1759792724.367723,-0.8251000000000001,330.14,0.54375,0.59766,0.462969,0.304635,0.06707481
1759792724.5576713,-0.8251000000000001,330.297,0.557292,0.60768,0.470339,0.292839,0.06686049
1759792724.7379234,-0.8101,330.838,0.559375,0.6043,0.460833,0.292396,0.06711068
1759792724.9216843,9.2005,331.218,0.539583,0.59323,0.462214,0.272292,0.06730536
1759792725.1050858,9.2079,331.467,0.539583,0.59323,0.462214,0.272292,0.0670315
1759792725.2809672,-0.78,331.925,0.532292,0.59193,0.460339,0.272708,0.06731668
1759792725.3658037,9.2216,331.978,0.544792,0.60065,0.463464,0.272708,0.06731668
1759792725.4989138,-0.7651,332.45799999999997,0.544792,0.59922,0.459818,0.271849,0.06703059
1759792725.7021754,-0.7601,332.638,0.54375,0.6,0.468203,0.279115,0.06682331
1759792725.8692636,9.2576,333.272,0.548958,0.6,0.460104,0.285,0.06706068
1759792726.0446398,9.270499999999998,333.738,0.55,0.60339,0.464401,0.258151,0.06729309
1759792726.2332401,9.270499999999998,333.738,0.542708,0.60065,0.46013,0.272318,0.06702576
1759792726.409664,-0.7200000000000001,333.717,0.54375,0.59922,0.468333,0.245911,0.06676164
1759792726.5844567,-0.7200000000000001,334.079,0.54375,0.59922,0.460313,0.285729,0.06700211
1759792726.6698925,9.2955,334.639,0.555208,0.60378,0.460313,0.285729,0.06700211
1759792726.8089,-0.695,334.979,0.541667,0.59961,0.467552,0.265964,0.06676518
1759792726.9872267,9.3155,335.36,0.544792,0.5987,0.459714,0.289844,0.0670229
1759792727.1723764,9.3155,335.36,0.55,0.60065,0.466979,0.291979,0.06681941
1759792727.3531325,-0.6751,335.697,0.55,0.59883,0.460547,0.279271,0.06704793
1759792727.533112,9.3305,335.899,0.546875,0.60182,0.468385,0.26612,0.06731252
1759792727.7162316,9.3405,336.258,0.538542,0.60182,0.468385,0.292917,0.06708002
1759792727.905167,-0.6451,336.778,0.632292,0.60339,0.464453,0.266563,0.06686528
1759792728.0794425,-0.6351,337.138,0.545833,0.60339,0.464453,0.279479,0.06711096
1759792728.1667314,9.3755,337.486,0.6,0.62786,0.459323,0.279479,0.06711096
1759792728.3213174,-0.6148,337.868,0.559375,0.59505,0.464063,0.250286,0.06688411
1759792728.4929428,9.3913,338.085,0.551042,0.60716,0.459167,0.279714,0.06714891
1759792728.671926,9.4005,338.419,0.544792,0.60117,0.467526,0.239063,0.06737917
1759792728.8652112,-0.5900000000000001,338.419,0.545833,0.60078,0.458828,0.273047,0.06704634
1759792729.0549252,9.4255,339.319,0.553125,0.60573,0.46612,0.292708,0.06727361
1759792729.2232835,9.4305,339.499,0.55,0.60208,0.471719,0.246198,0.06757269
1759792729.42255,9.4305,339.499,0.55,0.6,0.46224,0.279531,0.06713939
1759792729.6007967,9.4506,339.659,0.538542,0.60065,0.469896,0.305703,0.0673498
1759792729.7747464,9.4506,340.22,0.538542,0.60065,0.460286,0.29276,0.06699415
1759792730.922276,-0.8350000000000001,329.939,0.540625,0.60091,0.467005,0.273255,0.0669621
1759792732.0629947,-0.94,326.158,0.572917,0.61003,0.46875,0.246094,0.06690151
1759792732.2252593,9.0613,326.208,0.5375,0.58945,0.475104,0.266224,0.0671244
1759792732.3985183,9.0613,326.208,0.5375,0.59805,0.46474,0.273151,0.06676122
1759792732.478782,-0.9251,326.697,0.544792,0.59805,0.46474,0.273151,0.06676122
1759792732.6318767,9.0905,327.259,0.546875,0.5987,0.470365,0.253307,0.06698763
1759792732.797587,-0.9001,327.596,0.546875,0.60039,0.460495,0.273307,0.06668671
1759792732.977653,-0.8951,327.778,0.541667,0.59544,0.456406,0.253255,0.0663852
1759792733.1686862,-0.8951,327.778,0.561458,0.60521,0.46026,0.272865,0.06667506
1759792733.343665,9.1155,328.159,0.5375,0.59831,0.456198,0.273099,0.06640508
1759792733.5139148,-0.8751,328.496,0.5375,0.59831,0.456198,0.273099,0.06661371
1759792733.6026623,9.1363,328.906,0.54375,0.59492,0.46125,0.232083,0.06661371
1759792733.75039,-0.855,329.219,0.540625,0.59362,0.457813,0.299766,0.0663397
1759792733.9219859,9.1605,329.78,0.866667,0.72396,0.460599,0.280104,0.06666814
1759792734.099215,9.1605,329.78,0.866667,0.72396,0.45901,0.245495,0.06642172
1759792734.2816389,-0.8400000000000001,329.759,0.544792,0.6056,0.45901,0.245495,0.06667174
1759792734.3683531,9.1725,330.211,0.541667,0.6,0.46138,0.279948,0.06667174
1759792734.501562,-0.8151,330.657,0.545833,0.59922,0.459297,0.292552,0.06641894
1759792734.6936193,9.195500000000001,330.657,0.545833,0.59974,0.462005,0.259531,0.06675354
1759792734.8782802,-0.8001,331.038,0.545833,0.59922,0.460417,0.256563,0.0664861
1759792735.0539305,-0.8001,331.197,0.545833,0.59922,0.463333,0.259193,0.06680311
1759792735.1386805,9.2105,331.578,0.5625,0.60977,0.463333,0.259193,0.06680311
1759792735.2724102,9.2256,332.12,0.559375,0.61289,0.470339,0.266458,0.06707597
1759792735.4509695,-0.7599,332.12,0.536458,0.59049,0.460964,0.273307,0.06681272
1759792735.6291049,-0.7601,332.647,0.542708,0.60521,0.462865,0.272734,0.06655789
1759792735.8184814,-0.7601,332.638,0.542708,0.60521,0.462031,0.299948,0.06687424
1759792736.0103931,9.250599999999999,333.021,0.552083,0.59674,0.464193,0.273281,0.06664104
1759792736.1904023,-0.7301,333.521,0.554167,0.60117,0.47013,0.266146,0.06648019
1759792736.3805223,-0.7301,333.717,0.554167,0.60117,0.46151,0.286536,0.06678937
1759792736.553049,9.2856,334.281,0.552083,0.60195,0.46763,0.273125,0.06658381
1759792736.635752,-0.705,334.619,0.547917,0.6056,0.46763,0.273125,0.06658381
1759792736.7626953,9.3056,335.003,0.727083,0.67122,0.458698,0.255781,0.06694627
1759792736.9517586,9.3056,335.003,0.727083,0.60169,0.467734,0.266328,0.06671614
1759792737.1297307,-0.69,335.159,0.546875,0.60703,0.459193,0.279974,0.06702785
1759792737.209617,9.3255,335.717,0.553125,0.60703,0.459193,0.279974,0.06702785
1759792737.3534012,-0.6650999999999999,336.058,0.545833,0.59857,0.46776,0.285286,0.06682907
1759792737.5375597,9.340599999999998,336.26,0.55,0.60339,0.461771,0.259844,0.06711295
1759792737.7123814,-0.6501,336.597,0.5625,0.61419,0.46651,0.250677,0.06694616
1759792737.9155946,-0.64,336.597,0.552083,0.60938,0.474219,0.25875,0.06681223
1759792738.0967922,9.3755,337.518,0.551042,0.60833,0.464245,0.272474,0.06713296
1759792738.2644725,9.3805,337.699,0.552083,0.60612,0.465078,0.273229,0.06738195
1759792738.4537635,9.3805,337.699,0.552083,0.6013,0.465521,0.28638,0.06712
1759792738.6316133,-0.6127,337.946,0.545833,0.60859,0.466901,0.333281,0.06743831
1759792738.8014839,9.3955,338.24,0.558333,0.60859,0.466901,0.333281,0.06728297
1759792738.8906832,-0.5901,338.757,0.677083,0.65482,0.467188,0.266198,0.06728297
1759792739.0635486,9.4205,339.138,0.564583,0.6138,0.469818,0.286146,0.06761176
1759792739.2176514,-0.57,339.479,0.554167,0.60729,0.468958,0.272682,0.06740836
1759792739.3948593,-0.57,339.479,0.701042,0.6651,0.469974,0.299375,0.06781474
1759792739.584079,9.4405,339.858,0.701042,0.6651,0.469974,0.29263,0.06757055
1759792739.7629466,-0.555,340.019,0.557292,0.60977,0.470833,0.253125,0.06795054
1759792740.9159753,-0.8351,329.936,0.559375,0.61198,0.479505,0.286563,0.06766662
1759792742.0601716,-0.9451,325.977,0.558333,0.60703,0.476927,0.333073,0.06791999
1759792742.249951,-0.9451,325.977,0.609375,0.62904,0.470599,0.253125,0.06826405
1759792742.4240346,9.0656,326.362,0.5625,0.6125,0.476563,0.243438,0.06805513
1759792742.596194,-0.925,326.699,0.5625,0.6125,0.476563,0.243438,0.06844193
1759792742.6870875,9.0855,327.077,0.579167,0.62539,0.471667,0.27987,0.06844193
1759792742.8420956,-0.9051,327.41700000000003,0.577083,0.61927,0.478177,0.244505,0.06826366
1759792743.0018811,9.1013,327.648,0.570833,0.61706,0.475234,0.26625,0.06858544
1759792743.1807032,9.1013,327.648,0.570833,0.61979,0.479115,0.259922,0.06844191
1759792743.365889,-0.8901,327.95799999999997,0.564583,0.61979,0.48763,0.359792,0.068289
1759792743.5404985,-0.8801,328.318,0.560417,0.61159,0.48763,0.286536,0.06860417
1759792743.627517,9.1405,329.057,0.625,0.6431,0.477005,0.286536,0.06860417
1759792743.7577846,-0.855,329.219,0.726042,0.68411,0.485469,0.299141,0.06848409
1759792743.9441316,-0.855,329.219,1.116667,0.84583,0.476276,0.283724,0.0688055
1759792744.1296444,9.1655,329.555,0.739583,0.69036,0.481641,0.265781,0.06915184
1759792744.3037388,9.1655,329.958,0.584375,0.62682,0.477266,0.285859,0.06895944
1759792744.490086,-0.8251000000000001,330.296,0.584375,0.62682,0.477266,0.267344,0.06927805
1759792744.675174,9.1855,330.679,0.604167,0.61628,0.489219,0.278828,0.06947213
1759792744.8515708,9.1913,330.887,0.564583,0.61628,0.489219,0.246589,0.06915717
1759792744.9415157,-0.8001,331.197,0.570833,0.625,0.479193,0.246589,0.06915717
1759792745.085119,9.2105,331.578,0.565625,0.61784,0.488021,0.319245,0.06944208
1759792745.2723875,9.2105,331.578,0.570833,0.61823,0.495599,0.319635,0.069715
1759792745.4639986,-0.7649999999999999,332.118,0.586458,0.62943,0.484557,0.291484,0.06942539
1759792745.6392758,9.2405,332.459,0.572917,0.62604,0.491589,0.258776,0.06972757
1759792745.8181384,9.2405,332.658,0.572917,0.62604,0.481823,0.26638,0.06944851
1759792746.0228992,-0.75,332.998,0.573958,0.62005,0.489766,0.279609,0.0697682
1759792746.2042336,9.2655,333.556,0.571875,0.62227,0.480391,0.259115,0.0694806
1759792746.3778946,-0.725,333.899,0.578125,0.62227,0.480391,0.298698,0.06977238
1759792746.4689639,9.2805,334.1,0.579167,0.62279,0.490807,0.298698,0.06977238
1759792746.6063774,-0.7101,334.437,0.591667,0.63464,0.480469,0.28599,0.06953236
1759792746.7841525,9.3006,334.437,0.898958,0.75508,0.489531,0.31875,0.06990284
1759792746.970639,9.3006,334.82,0.898958,0.62734,0.481406,0.252422,0.06961905
1759792747.1530404,-0.6851,335.336,0.5875,0.62734,0.490521,0.292865,0.06987221
1759792747.3266845,9.320500000000001,335.539,0.577083,0.62396,0.490521,0.292917,0.06962457
1759792747.4114597,-0.6700999999999999,335.878,0.58125,0.62865,0.482578,0.292917,0.06962457
1759792747.5640347,9.3355,336.078,0.572917,0.62474,0.489323,0.266146,0.06985351
1759792747.7437239,-0.6501,336.598,0.573958,0.62734,0.481484,0.265521,0.06956439
1759792747.9145653,-0.6351,337.137,0.59375,0.63945,0.489297,0.291641,0.06937613
1759792748.096457,-0.6351,337.137,0.59375,0.62799,0.481094,0.28625,0.06968465
1759792748.281093,9.3705,337.34,0.58125,0.62799,0.487734,0.265677,0.06946822
1759792748.45729,-0.6201,337.678,0.579167,0.6224,0.496198,0.264948,0.06931413
1759792748.5394182,-0.6151000000000001,337.85699999999997,0.577083,0.6224,0.496198,0.264948,0.06931413
1759792748.6895418,9.3978,338.302,0.566667,0.61628,0.485729,0.339115,0.06958116
1759792748.8534918,-0.5901,338.757,0.692708,0.66784,0.492578,0.258698,0.06944597
1759792749.0291166,-0.5851,338.757,0.569792,0.62357,0.498359,0.31224,0.06931256
1759792749.2203507,-0.5851,338.938,0.569792,0.61784,0.488073,0.276719,0.069617
1759792749.39451,9.4255,339.319,0.577083,0.61784,0.488073,0.305052,0.06951588
1759792749.478502,-0.5601,339.837,0.59375,0.63242,0.495547,0.305052,0.06951588
1759792749.6086912,9.4456,340.04,0.575,0.62305,0.486302,0.279063,0.06976293
1759792750.7646043,-0.8401,329.758,0.579167,0.6263,0.48263,0.305703,0.07031716
1759792751.8794541,-0.9600000000000001,325.439,0.583333,0.62292,0.486875,0.252109,0.07023688
1759792752.0543535,-0.9451,325.978,0.625,0.6487,0.493828,0.318776,0.07010117
1759792752.2297065,-0.9451,325.978,0.625,0.63242,0.484063,0.298958,0.07035181
1759792752.4186835,9.060500000000001,326.178,0.579167,0.63242,0.484063,0.298958,0.0701214
1759792752.6033282,-0.9301,326.51800000000003,0.576042,0.62565,0.492995,0.305599,0.07039787
1759792752.6871326,9.0805,326.899,0.572917,0.62747,0.48388,0.265938,0.07039787
1759792752.850634,-0.91,327.239,0.572917,0.6224,0.492578,0.29724,0.07015509
1759792753.0103867,9.100499999999998,327.62,0.576042,0.62682,0.485781,0.267422,0.07039607
1759792753.1833825,9.100499999999998,327.62,0.971875,0.78698,0.492292,0.271484,0.07023423
1759792753.3757982,-0.8849,328.146,0.971875,0.78698,0.492292,0.271484,0.07047094
1759792753.5533578,9.1255,328.519,0.578125,0.62148,0.493151,0.271172,0.0702604
1759792753.7277608,-0.8701,328.678,0.579167,0.62852,0.493151,0.280859,0.07011182
1759792753.8126912,-0.86,329.039,0.571875,0.61953,0.500964,0.280859,0.07011182
1759792753.9754431,9.1501,329.364,0.569792,0.61979,0.491406,0.279323,0.07037535
1759792754.1320744,-0.8451,329.577,0.567708,0.62721,0.499141,0.305729,0.07019838
1759792754.3129444,-0.8451,329.577,0.567708,0.62721,0.488984,0.266224,0.07049455
1759792754.506186,9.1705,330.14,0.572917,0.62422,0.488984,0.258958,0.0703208
1759792754.681512,-0.82,330.478,0.58125,0.63034,0.495677,0.365156,0.07062464
1759792754.7681727,9.1855,330.678,0.580208,0.63099,0.48625,0.365156,0.07062464
1759792754.915742,-0.8001,331.197,0.708333,0.68125,0.494609,0.291484,0.07047701
1759792755.0914183,9.215599999999998,331.76,0.5875,0.63008,0.486641,0.364766,0.07077216
1759792755.2682264,-0.78,331.76,0.58125,0.62578,0.494453,0.291068,0.07059186
1759792755.4407854,-0.78,331.919,0.58125,0.62578,0.494453,0.365755,0.07087454
1759792755.5318334,9.2313,332.329,0.586458,0.63359,0.487344,0.365755,0.07087454
1759792755.672374,-0.7651,332.456,0.59375,0.63307,0.495964,0.291693,0.07068183
1759792755.853369,9.2505,333.02,0.647917,0.6513,0.489167,0.297552,0.07105862
1759792756.0410914,-0.7401000000000001,333.02,0.5875,0.63672,0.493594,0.284453,0.07086291
1759792756.2250605,9.270499999999998,333.35699999999997,0.5875,0.63659,0.488594,0.298177,0.07120849
1759792756.3984172,9.275500000000001,333.738,0.585417,0.63607,0.497917,0.26362,0.07146414
1759792756.5748856,9.275500000000001,333.92,0.585417,0.63607,0.497917,0.278932,0.07115802
1759792756.7686303,-0.7151,334.259,0.586458,0.62695,0.488724,0.278932,0.07144893
1759792756.9518743,9.2955,334.64,0.591667,0.63333,0.48974,0.278073,0.07127958
1759792757.036568,-0.69,335.159,0.611458,0.64167,0.48974,0.278073,0.07127958
1759792757.195496,9.3156,335.361,0.591667,0.63398,0.498672,0.325443,0.07153396
1759792757.359143,-0.6700999999999999,335.878,0.635417,0.65234,0.490078,0.264609,0.07128801
1759792757.5361066,-0.6700999999999999,335.878,0.585417,0.63451,0.499193,0.259583,0.07153484
1759792757.7141705,9.3313,335.927,0.585417,0.63451,0.499193,0.297188,0.07124949
1759792757.8137689,-0.655,336.418,0.585417,0.63034,0.490755,0.297188,0.07124949
1759792757.939887,9.3605,336.979,0.5875,0.63125,0.498672,0.371042,0.07152454
1759792758.1026123,9.3656,337.136,0.972917,0.79323,0.505807,0.291823,0.07182799
1759792758.2973633,9.3656,337.136,0.972917,0.79323,0.495391,0.304401,0.07156227
1759792758.3775685,-0.6251,337.497,0.654167,0.65872,0.495391,0.304401,0.07156227
1759792758.5472558,9.387599999999999,337.938,0.5875,0.63047,0.503776,0.284818,0.07183446
1759792758.7457483,9.387599999999999,337.938,0.701042,0.67799,0.493177,0.278672,0.07160183
1759792758.940844,9.4106,338.78,0.595833,0.64154,0.500729,0.258672,0.07193346
1759792759.1134157,-0.585,338.939,0.594792,0.63685,0.492057,0.258698,0.07164244
1759792759.296696,-0.585,338.939,0.594792,0.65768,0.501068,0.271979,0.07199066
1759792759.4749224,9.4305,339.498,0.634375,0.65768,0.501068,0.291198,0.07175168
1759792759.5591285,-0.5601,339.838,0.598958,0.64232,0.490911,0.291198,0.07175168
1759792759.6949499,9.4505,340.219,0.595833,0.63255,0.49987,0.277812,0.07197763
1759792760.8349242,9.1555,329.556,1.153125,0.86107,0.494948,0.298411,0.07167269
1759792762.047637,-0.9451,325.46,0.765625,0.7,0.491979,0.351875,0.07104389
1759792762.2051094,9.070699999999999,326.53,0.764583,0.69102,0.498177,0.29224,0.07125054
